FID,OBJECTID,KEY_ID,VALUE,TYPE,FEATURECOD,FEATUREGUI,EPSCREATET,EPSMODIFYT,PROJECTID,MAPSCALE,SECURITY,UPDATEREGI,UPDATETIME,YEWBH,YEWID,DESCRIPTIO,X,Y
291,369198,965515,3.700000000000000,0,831000,{5668AAC5-B384-43D6-AEF4-B51AB5399D0D},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34084.222999999998137,-16282.384000000000015
292,369199,965516,3.700000000000000,0,831000,{FCD0F321-6EAC-436E-8AF4-58A981B865C4},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34193.154000000002270,-16244.096999999999753
293,369220,965573,5.100000000000000,0,831000,{6CA8A929-E250-44F3-9F42-D8772502B988},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35966.938000000001921,-16654.495999999999185
294,369221,965581,4.000000000000000,0,831000,{62B28979-B16D-4269-BC0A-C7B1EB901347},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35868.131999999997788,-16249.718000000000757
295,369222,965586,3.900000000000000,0,831000,{228E6B85-471E-4F41-93A0-CEFE73BFA195},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35879.459999999999127,-16632.241999999998370
296,369223,965587,3.800000000000000,0,831000,{A7D0D652-9483-4843-98AF-C0939BEB2A3E},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35836.502000000000407,-16656.576000000000931
297,369224,965588,4.000000000000000,0,831000,{583BDA74-139B-40DF-93AC-87127CEB5F70},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35832.226999999998952,-16741.960999999999331
298,369226,965606,4.200000000000000,0,831000,{A7639718-7471-4C07-B1EA-2A450D4FB7A3},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36261.722999999998137,-16409.626000000000204
299,369228,965629,5.200000000000000,0,831000,{191022B1-1F05-454C-9F01-49B0E2AC6232},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36011.360999999997148,-16637.563999999998487
300,369229,965907,4.000000000000000,0,831000,{91FE54EE-CF73-497B-82CB-02E156A9C07F},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34926.063999999998487,-16923.276000000001659
301,369230,965908,4.000000000000000,0,831000,{9F45E014-ADED-422B-B8E9-745E5D24B160},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34913.377000000000407,-16864.501000000000204
302,369231,965909,4.000000000000000,0,831000,{8A7825DE-EE91-46E1-BE87-DB3B65443CEA},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34698.798000000002503,-16892.509999999998399
303,369232,965912,5.700000000000000,0,831000,{9DF9117B-5F0E-4915-BD41-2EE41A7E1D11},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35853.067000000002736,-17305.702000000001135
304,369233,965929,3.800000000000000,0,831000,{573516E1-C074-43A6-B911-DD5C3C9F51C9},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35689.334999999999127,-16957.020000000000437
305,369234,965944,3.900000000000000,0,831000,{A7AE01AD-68AE-40A5-9B4C-BC87AF2CE3C1},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35846.845000000001164,-17210.149000000001251
306,369235,965945,3.900000000000000,0,831000,{7F0F999D-EE2A-4081-881A-48E666CBFD2B},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35833.978000000002794,-17215.806000000000495
307,369236,965968,4.000000000000000,0,831000,{00ABE021-D920-4DAB-8B99-F842EDF6F1E1},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35328.682000000000698,-17098.836999999999534
308,369240,965985,4.000000000000000,0,831000,{5719EB64-E364-4CDC-898C-CC44FE0F8629},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35492.421999999998661,-17186.636999999998807
309,369241,965987,4.000000000000000,0,831000,{6CEC219C-5011-42B9-B5E4-ADF56EA71942},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35115.677999999999884,-17266.520000000000437
310,369242,965988,3.700000000000000,0,831000,{4CEEED69-44E6-4A17-9CE4-573E2F4DB05D},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35005.133000000001630,-17231.295999999998457
311,369243,966004,3.900000000000000,0,831000,{F395EADC-5158-49F1-9FD5-D841BB3A54B8},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35768.500000000000000,-17581.820999999999913
312,369244,965742,3.900000000000000,0,831000,{7A731E7D-B659-47FC-953F-CA833355D89A},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33583.932000000000698,-17341.677999999999884
313,369245,965744,3.900000000000000,0,831000,{64AFEF66-71DA-4D0E-8E21-B85F09D99490},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33643.699999999997090,-17170.136999999998807
314,369246,966016,4.100000000000000,0,831000,{553A6D60-AEE7-4366-BAE7-2A97A1C64593},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36009.298999999999069,-17372.955999999998312
315,369249,965777,4.000000000000000,0,831000,{BE5AE9F8-A387-403F-880E-2BCB242BF94B},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34048.188000000001921,-17188.804000000000087
316,369250,965782,4.000000000000000,0,831000,{D0B5F3FF-44B9-47F9-8950-48355C165FA8},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34057.947000000000116,-17280.675999999999476
317,369251,966054,3.900000000000000,0,831000,{E8F04914-DB1C-4F39-9D44-C4A6D61D19CD},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36409.307000000000698,-17046.103999999999360
318,369252,966055,4.000000000000000,0,831000,{0B6EC2BA-C2AD-4D8F-BCB2-7EDCE41241B4},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36366.783000000003085,-16849.536000000000058
319,369253,966058,4.000000000000000,0,831000,{4A002324-728D-4CE5-BFF8-E7C817DD19C5},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36453.565000000002328,-16938.853999999999360
320,369254,966059,4.000000000000000,0,831000,{0A6E1B3A-5654-4B5A-A83A-A8F3B48E20C5},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36525.887999999999010,-16990.274000000001251
321,369255,965798,3.900000000000000,0,831000,{91CFE065-788C-4EBD-85CF-B51235BE1D69},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34650.294000000001688,-17313.409999999999854
322,369256,965526,3.800000000000000,0,831000,{31DACDC5-ACF8-4765-82EA-F1B7A8451E42},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34884.226000000002387,-16437.700000000000728
323,369271,965893,4.400000000000000,0,831000,{E3DD22B7-5216-4089-958B-659724AF7B12},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33308.338000000003376,-17483.273000000001048
324,369272,965895,3.900000000000000,0,831000,{7BE1AF2D-25E5-4BD3-A4C7-91855E9632EB},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33386.205999999998312,-17481.817999999999302
325,369274,965901,4.000000000000000,0,831000,{21B8FA2C-DA3E-4666-9331-4CA6AF66BE28},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34263.317999999999302,-16824.958999999998923
326,369275,965902,4.000000000000000,0,831000,{E2B13903-8391-405E-B1EC-5D87C8B7B5D7},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34166.760999999998603,-16811.639999999999418
327,369276,965906,4.800000000000000,0,831000,{9BF96C93-64CA-4863-AA70-4DC5C7D830E8},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34901.942000000002736,-17012.343000000000757
328,369279,965913,6.200000000000000,0,831000,{C5BFAEB1-8D51-4443-9F49-D155C8ACBB3B},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35811.569000000003143,-17371.021000000000640
329,369280,965916,4.100000000000000,0,831000,{B2AC554F-7A84-4363-8933-62F64C11FC60},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35939.735999999997148,-17462.961999999999534
330,369281,965917,4.100000000000000,0,831000,{5815ED99-B346-4192-9931-059275518AAB},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35954.794999999998254,-17508.305000000000291
331,369283,965938,4.000000000000000,0,831000,{11D124E5-8408-4DF0-86A8-75765D5866EE},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35928.775999999998021,-17286.212999999999738
332,369284,965939,4.000000000000000,0,831000,{5ED7DF70-4B09-4619-8906-444FECE7FF81},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35851.050000000002910,-17190.431000000000495
333,369285,965942,3.900000000000000,0,831000,{7E306659-FC04-47F2-AAFF-2A15EB5F8AD7},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35872.053999999996449,-17196.187000000001717
334,369286,965950,4.100000000000000,0,831000,{74DA8B45-6BC5-48E4-BCB1-B7DCF8C97A6C},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35819.855000000003201,-17182.254000000000815
335,369287,965955,3.900000000000000,0,831000,{F65E62F4-0EC4-49C0-AF3E-61439D0D71D6},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35858.201999999997497,-16997.385999999998603
336,369288,965956,3.900000000000000,0,831000,{74E60FC2-82CD-4004-91FB-29C26F7A4F04},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35815.688000000001921,-17003.180000000000291
337,369289,965972,3.600000000000000,0,831000,{A0B71AB4-3A37-4571-8100-EBD7AA411A39},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35512.192000000002736,-17523.452000000001135
338,369290,966010,4.100000000000000,0,831000,{08CAA0EF-A6E3-4323-9A7C-A2AECF2A98E9},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36296.366000000001804,-17581.508000000001630
339,369291,966011,4.100000000000000,0,831000,{BF10056A-B332-47F6-BCEB-B37E99A9FB63},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36448.752000000000407,-17567.415000000000873
340,369292,966014,4.100000000000000,0,831000,{1CF689D4-71FC-4A91-A375-AA7DBBB5B04E},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36028.694999999999709,-17472.013999999999214
341,369298,966292,4.000000000000000,0,831000,{7CC13D93-AFF1-41D2-B1DF-ED0B9BA934E7},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33343.781000000002678,-17681.580000000001746
342,369299,966293,4.200000000000000,0,831000,{012BC44A-F137-461D-9140-2813C7DA542F},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33469.766000000003260,-17670.993999999998778
343,369300,966294,3.800000000000000,0,831000,{40276E11-2F57-48A7-BB68-3C18DA2C07F7},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33534.855999999999767,-17758.481999999999971
344,369303,966322,3.800000000000000,0,831000,{0533614C-CC82-4D2E-849B-CF94700F141E},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33952.542000000001281,-17667.368999999998778
345,369304,966324,3.800000000000000,0,831000,{F817DFC5-FBED-46A5-882C-FAACA683653D},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33814.868000000002212,-17711.360000000000582
346,369305,966325,3.800000000000000,0,831000,{A3B38E43-2112-41EB-A2CE-2705C0A892E8},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33901.919999999998254,-17803.833999999998923
347,369309,966350,3.900000000000000,0,831000,{FAE3177A-FAC6-4D79-97A7-69388C43D6F6},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34260.341000000000349,-17851.388999999999214
348,369405,966415,3.800000000000000,0,831000,{547D065B-DAB8-423F-9255-C849CA9C899E},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35485.849999999998545,-17719.621999999999389
349,369406,966416,3.900000000000000,0,831000,{DF17F46F-76B0-4452-BB1A-0621AD214C10},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35045.504000000000815,-17703.227999999999156
350,369407,966419,3.900000000000000,0,831000,{D545758C-BFCA-45DD-BC44-D26D3856A09F},2010/4/7 0:00:00,2010/4/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35138.105999999999767,-17773.113000000001193
351,568930,964911,4.400000000000000,0,831000,{8C3F08E9-291F-4873-A5C1-4F70D3AC31C2},2010/4/7 0:00:00,2010/11/9 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35058.506664200001978,-15538.225038299999142
352,568931,964903,4.300000000000000,0,831000,{A247FD8F-8235-47DD-B3FA-7D349345449C},2010/4/7 0:00:00,2010/11/9 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35117.000368300003174,-15487.247732499999984
353,568932,965897,3.900000000000000,0,831000,{B5FC6BC1-272B-4B6F-BD6F-2DC53725E09F},2010/4/7 0:00:00,2010/9/17 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33651.313702699997521,-17539.909877099998994
354,568933,965762,3.900000000000000,0,831000,{C247FD04-B459-4D89-B121-44D2928E1E35},2010/4/7 0:00:00,2010/12/13 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33467.053543599999102,-17068.073738899998716
355,568934,965740,3.900000000000000,0,831000,{24316EB2-CEE8-4A25-9007-5DF808068B9B},2010/4/7 0:00:00,2010/12/13 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33549.559664000000339,-17199.505670700000337
356,568992,965534,3.900000000000000,0,831000,{E38C46F1-7C47-46C5-A4D8-F43D1965205B},2010/4/7 0:00:00,2010/9/20 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34859.779561600000306,-16726.905544699999155
357,569144,965551,4.000000000000000,0,831000,{B76F3E75-F71F-4A5C-A838-9DD26B5B89E6},2010/4/7 0:00:00,2010/11/8 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35474.701997700001812,-16225.560497700000269
358,569200,965274,3.600000000000000,0,831000,{1686326E-2BFB-41C6-9081-9EF1570AA35E},2010/4/7 0:00:00,2010/12/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33803.563197700001183,-15241.144303600000057
359,569259,965242,3.800000000000000,0,831000,{69A07D92-370E-4BF0-92CF-921F8669213A},2010/4/7 0:00:00,2010/9/22 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33899.556730600001174,-15472.613197399999990
360,569260,965447,5.000000000000000,0,831000,{CAD4EB4E-8C01-4CD8-85D7-9DCBA7853ED7},2010/4/7 0:00:00,2010/9/24 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33689.689021099999081,-16038.241996900000231
361,569261,965439,4.000000000000000,0,831000,{368CA613-FE18-44C6-82B3-9864AFE54091},2010/4/7 0:00:00,2010/12/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33796.465110199998890,-16677.624121299999388
362,569334,966449,4.000000000000000,0,831000,{1686F215-8D35-4FEC-9911-8EBFBE01895E},2010/4/7 0:00:00,2010/12/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36071.035000700001547,-17614.564117099998839
363,569582,965918,4.100000000000000,0,831000,{213F4116-E022-417D-8958-A95FF5F495F9},2010/4/7 0:00:00,2010/12/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35968.600440299996990,-17553.212802699999884
364,658378,1687669,5.000000000000000,0,831000,{3B8FC87B-8DB5-4B20-AD41-6BDA70203EA5},2012/7/12 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36032.760421200000565,-16043.279255900000862
365,658379,1687670,5.000000000000000,0,831000,{DE56DE1F-2711-49C5-9E41-D31F15836C23},2012/7/12 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36189.917903900000965,-16041.593016799999532
366,658380,1687671,5.000000000000000,0,831000,{2E6CF23B-59F1-431C-9782-AF4110066B84},2012/7/12 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36163.612574200000381,-16222.695094500000778
367,658381,1687672,4.800000000000000,0,831000,{A4D99E72-BD4C-4A46-9F1A-5C46951FCAB3},2012/7/12 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36035.458403700002236,-16168.313883999999234
368,658487,1688204,4.200000000000000,0,831000,{326726DE-1571-4134-976D-4AB13A880BAD},2012/4/16 0:00:00,2012/4/25 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35039.432294600002933,-16996.267510400000901
369,658612,1687728,4.800000000000000,0,831000,{34E415F8-611F-456B-8931-DEF62E07AC89},2012/7/29 0:00:00,2012/7/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36306.946225100000447,-15475.528583200000867
370,658613,1687729,4.700000000000000,0,831000,{1FCA06BB-4853-4119-8D2C-12991FE8FF9A},2012/7/29 0:00:00,2012/7/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36222.119764100003522,-15270.796277199999167
371,658614,1687730,4.800000000000000,0,831000,{AC68909E-E654-4306-8442-02D7DF1021CD},2012/7/29 0:00:00,2012/7/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36443.981476100001601,-15259.410863200000676
372,658675,1687731,4.700000000000000,0,831000,{6CC42F5B-71AA-4A27-A792-573943A7CA59},2012/7/29 0:00:00,2012/7/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36546.963057100001606,-15410.036811199999647
373,658676,1687732,4.800000000000000,0,831000,{5A1DC6A9-19B3-451D-A50D-B7CD97102860},2012/7/29 0:00:00,2012/7/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36540.808780100000149,-15590.357148200000665
374,658677,1687734,4.700000000000000,0,831000,{89DBBF9E-EFEA-44E6-902A-F78CD5BA1A3B},2012/7/29 0:00:00,2012/7/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36571.272454099998868,-15241.255744199999754
375,658678,1687736,4.800000000000000,0,831000,{9ABB1330-21EE-4107-992F-7382F0E784E6},2012/7/29 0:00:00,2012/7/29 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36322.408848099999886,-15371.444361199999548
376,661404,965045,4.100000000000000,0,831000,{DBC474EE-E7E6-41DA-96C6-070689ABA205},2010/4/7 0:00:00,2012/4/24 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34832.862762800003111,-15344.593144799999209
377,661405,965047,3.900000000000000,0,831000,{2475DFDE-04E7-4EBE-94C6-CBA9F1341D5D},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34640.151805399997102,-15548.045135599999412
378,661406,965049,3.800000000000000,0,831000,{1BB53F96-C54E-4670-A74C-F8780854583D},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34562.937566499997047,-15454.644206200000554
379,661407,965050,3.800000000000000,0,831000,{91E6FF22-2209-4E5C-9BAD-31444B279EAE},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34484.866345399997954,-15343.162778399999297
380,661408,965051,3.800000000000000,0,831000,{B11686C7-50C3-4A57-BA01-45F2E2938A85},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34531.409344300001976,-15343.513944399999673
381,661409,965053,3.900000000000000,0,831000,{E1F9DAD9-7E48-4B6C-9331-AD4894222719},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34563.954992799997854,-15405.270994900000005
